Bucket ID,Voter Addr,Vote Time,Stake Duation(h),Votee,Token,End Time,Reward Rate,Actual Stake Time(day),Bucket Reward,,,,,,,,,,,,,,
1602,0x68F59DAe2058007451B59D63fB548D1bda323239,2019/3/27 1:59,168,iosg,1015,,20%,25,13.90410959,,,,,,,,,,,,,,
1603,0xB5bEb8E0012064BbD19c524eaEae41938F632E2F,2019/3/27 1:59,8400,raketat8,6967.9033,,30%,25,143.1760952,,,,,,,,,,,,,,
1604,0xAC791C7D5e9BFeC7dF1F4b7AFBE98925d82668E4,2019/3/27 2:04,168,iosg,1015,,20%,25,13.90410959,,,,,,,,,,,,,,
1605,0x2BdAB454876192384753A2254A5A128C8CB3516A,2019/3/27 2:04,168,iosg,1015,,20%,25,13.90410959,,,,,,,,,,,,,,
1606,0x6941fa5DE5E9Bc8F23CB8Da7ed11E9Ade14Db5Fd,2019/3/27 2:04,168,iosg,1015,,20%,25,13.90410959,,,,,,,,,,,,,,
1607,0xaF6b674F312DB73b8D91b33ECa83221cE03344FA,2019/3/27 2:06,168,iosg,1015,,20%,25,13.90410959,,,,,,,,,,,,,,
1608,0xfD66A04B79247A8F4a343f472024596495B78d61,2019/3/27 2:07,168,iosg,1015,,20%,25,13.90410959,,,,,,,,,,,,,,
1609,0x4896662D93CF04f2Ab12dF600e48EAfa2C42Dfd9,2019/3/27 2:09,336,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1610,0x94B4CD896052a6cfa8CA854dD51068E569987647,2019/3/27 2:10,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1611,0x0c76753Ec4C89eB873c62Ba5876443154eBAFD42,2019/3/27 2:12,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1612,0x81c8DF8f2F64C413AAeF36eE68FcE9bAc36d622f,2019/3/27 2:14,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1613,0x1024a2f182326b8887c13dc188462F0aA410d1f9,2019/3/27 2:15,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1614,0x40080F8c0e6821FA5B68856f8EFD4a969a4CA5Ab,2019/3/27 2:17,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1615,0xA9e136C038Ad8168d14d14a60E924bD718EF5Ad4,2019/3/27 2:19,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1616,0xA1329122DA5cA19e55813F92B08F2c5BC98861CB,2019/3/27 2:21,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1617,0xedBc0166eba69952037690B5e164363D726fFc48,2019/3/27 2:22,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1618,0xf48969Da107315a2DFe5ce2532c6C29890A650af,2019/3/27 2:24,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1619,0xa2E45025974F6aef681523bb00AF7caA3198c9c2,2019/3/27 2:25,336,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1620,0x21e5bED5145E8D167C9ab340a84d08e99969BAB8,2019/3/27 2:27,168,longz,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1621,0x3f7dd664f2Ffef042Bf60C09923A3074A8F3eE49,2019/3/27 2:28,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1622,0xCCd783c6bE6D35DA59eE9701170De8F6a1e2d973,2019/3/27 2:32,168,iosg,1016,,20%,25,13.91780822,,,,,,,,,,,,,,
1623,0x08407EE71089AA54Fbc8feD82e513D611fd08200,2019/3/27 2:32,168,iosg,1017,,20%,25,13.93150685,,,,,,,,,,,,,,
1624,0xf4cCc3036656671963fD2Cf9ae2E8A8233d2768B,2019/3/27 2:33,168,iosg,1017,,20%,25,13.93150685,,,,,,,,,,,,,,
1625,0xd2e8A54B5c1972FB79c45581274DB4b004f2C6C6,2019/3/27 2:35,168,iosg,1017,,20%,25,13.93150685,,,,,,,,,,,,,,
1626,0x8dA5eb63C83d8c58B8aF33Bae5723375f7992CC9,2019/3/27 2:37,168,iosg,1017,,20%,25,13.93150685,,,,,,,,,,,,,,
1627,0x4B6A5Fb13eEcbe7e5f2D8B8BcAfafD569532Aeb2,2019/3/27 2:39,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1628,0xE5A8394ce947fCE2AB552C94AebCFbf390c4efdE,2019/3/27 2:40,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1629,0x884748AFafb9CC9E0470B04238159A65e44c191E,2019/3/27 2:42,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1630,0x40c68C66FAfF6a9bF52A21Bbe6DEaDC4656b614c,2019/3/27 2:43,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1631,0x52C166f398180150B836EDf7C1EaDd011f6D7A65,2019/3/27 2:45,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1632,0x26751743Bee9667944a8f8c9Da7C30102280D2B5,2019/3/27 2:46,336,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1633,0x533977D5936501Da7327145e6aB20aff296dd818,2019/3/27 2:49,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1634,0x9EEFbce3183Ec91C32551092C218a3eD2D0064db,2019/3/27 2:50,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1635,0x61C30dE8B2218A5EfB48534607dB2A6081FD34bE,2019/3/27 2:51,336,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1636,0x2F50d65608752dd607e7665Aab10068622810DD6,2019/3/27 2:54,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1637,0x694db04887d45BE5dC6A7B96C5f51D17e137cE97,2019/3/27 2:54,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1638,0x3F7925aeca93706524D6496c8B24Fe56a41b78f7,2019/3/27 2:56,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1639,0x5982a014D62a899f17d8d4c977379780328884d5,2019/3/27 2:58,168,iosg,1018,,20%,25,13.94520548,,,,,,,,,,,,,,
1640,0x9a430949D21e0b26F6CCC5B5C2967029642E25EA,2019/3/27 3:00,168,iosg,1019,,20%,25,13.95890411,,,,,,,,,,,,,,
1641,0xf25B753Fbd5F479aDD849F311fBc938Bfa4311Bd,2019/3/27 3:01,168,iosg,1019,,20%,25,13.95890411,,,,,,,,,,,,,,
1642,0x4fd10cC0Cd952B53fbAAcD11C7Da9733289B3F1d,2019/3/27 3:06,8400,ducapital,50000,,30%,25,1027.39726,,,,,,,,,,,,,,
1643,0xB94661E51Eac6Fb81cA7B88A8C6e0307c7Ff4018,2019/3/27 3:37,8400,raketat8,2100,,30%,25,43.15068493,,,,,,,,,,,,,,
1644,0xB40374AE6C65550A37c4b546409f5f8D6e693cBe,2019/3/27 4:20,168,iosg,1019,,20%,25,13.95890411,,,,,,,,,,,,,,
1645,0xbabA2fDbd314037e7098b206d5e36Ca7d2F9b991,2019/3/27 4:20,168,iosg,1019,,20%,25,13.95890411,,,,,,,,,,,,,,
1646,0x6880C2446Fabf08fa981d05cC13cD9A68A51593F,2019/3/27 4:20,168,iosg,1019,,20%,25,13.95890411,,,,,,,,,,,,,,
1647,0x3fe2e32005894a342B121f304fdCF639ec812A81,2019/3/27 5:35,168,iosg,1001,,20%,25,13.71232877,,,,,,,,,,,,,,
1648,0xd407151aC52de25d72a441Df5aDA3d2b051FE2Db,2019/3/27 5:36,168,iosg,1001,,20%,25,13.71232877,,,,,,,,,,,,,,
1649,0x9065853D5e4cce318C6163158B46C7FF7bFfE4a9,2019/3/27 5:36,168,iosg,1001,,20%,25,13.71232877,,,,,,,,,,,,,,
1650,0x784f70A7278361E9d802BF8Ac991c97bbBCD7785,2019/3/27 5:37,168,iosg,1001,,20%,25,13.71232877,,,,,,,,,,,,,,
1651,0xa7D15CD4d13d37Cce407588F601af059EBaa0aa7,2019/3/27 5:38,168,iosg,1002,,20%,25,13.7260274,,,,,,,,,,,,,,
1652,0x2026Fe018E8f673065F9F3481C9ECFad8Fa73184,2019/3/27 5:39,168,iosg,1012,,20%,25,13.8630137,,,,,,,,,,,,,,
1653,0x0E9c5DEF1b6802AcF2FA3dF085C4829653D0b03f,2019/3/27 5:39,168,iosg,1003,,20%,25,13.73972603,,,,,,,,,,,,,,
1654,0x3E50123E009C048669456ecD9BD20B8f0A7Fe1FC,2019/3/27 6:36,8400,raketat8,2528.086,,30%,25,51.9469726,,,,,,,,,,,,,,
1655,0x8A87e693dEAc4D79549Bb06efe4162b79a4BB9EA,2019/3/27 6:39,672,iosg,1000,,30%,25,20.54794521,,,,,,,,,,,,,,
1656,0x406Ceff2eED9387b6E750E0b4B9d199fbd234777,2019/3/27 8:06,1680,iotexteam,1215254,,30%,25,24970.9726,,,,,,,,,,,,,,
1657,0x32e738E5cB8d8C3FFd4cF5a7Fd1B772371af58F1,2019/3/27 9:44,2352,ratels,461,,30%,25,9.47260274,,,,,,,,,,,,,,
1658,0x33dB1Dcde8cb15166C89b6e53C9cA6772d5104fa,2019/3/27 10:13,8400,cobo,500,,30%,25,10.2739726,,,,,,,,,,,,,,
1659,0x33dB1Dcde8cb15166C89b6e53C9cA6772d5104fa,2019/3/27 10:22,8400,iotexmainnet,500,,30%,25,10.2739726,,,,,,,,,,,,,,
1660,0x4E0B016583053A441397E266539E9F270A1acAD3,2019/3/27 10:23,8400,raketat8,3040.7,,30%,25,62.48013699,,,,,,,,,,,,,,
1661,0xDcc79A1528470c5Dab10BE903198D003A9748F90,2019/3/27 10:34,504,iotexteam,4973.5381,,20%,25,68.1306589,,,,,,,,,,,,,,
1662,0xd32AfcbD0bB89E91E05D9086BCE8f350A0f4e77c,2019/3/27 12:22,336,iotask,211700,,20%,25,2900,,,,,,,,,,,,,,
1663,0xB5bEb8E0012064BbD19c524eaEae41938F632E2F,2019/3/27 12:36,8400,raketat8,56119.4,,30%,25,1153.138356,,,,,,,,,,,,,,
1664,0xf7B4bC9b81608b3F3A57194A8475B5664F612db3,2019/3/27 12:43,672,droute,2000,,30%,25,41.09589041,,,,,,,,,,,,,,
1665,0xf7B4bC9b81608b3F3A57194A8475B5664F612db3,2019/3/27 12:49,672,iotexunion,1492,,30%,25,30.65753425,,,,,,,,,,,,,,
1666,0x12D4D3979C71fEb4E0778163cBA6F11266c22D29,2019/3/27 13:49,672,iotask,85914.9,,30%,25,1765.374658,,,,,,,,,,,,,,
1667,0xd32AfcbD0bB89E91E05D9086BCE8f350A0f4e77c,2019/3/27 14:05,336,iotask,84900,,20%,25,1163.013699,,,,,,,,,,,,,,
1668,0x33dB1Dcde8cb15166C89b6e53C9cA6772d5104fa,2019/3/27 14:13,8400,iotask,500,,30%,25,10.2739726,,,,,,,,,,,,,,
1669,0x33dB1Dcde8cb15166C89b6e53C9cA6772d5104fa,2019/3/27 14:30,8400,coingecko,218.888,,30%,25,4.49769863,,,,,,,,,,,,,,
1670,0x1518c3fe483f37391b93BA5d4E059934abb280cC,2019/3/27 15:08,8400,iosg,19000,,30%,25,390.4109589,,,,,,,,,,,,,,
1671,0x1518c3fe483f37391b93BA5d4E059934abb280cC,2019/3/27 15:20,8400,cpc,19000,,30%,25,390.4109589,,,,,,,,,,,,,,
1672,0x1518c3fe483f37391b93BA5d4E059934abb280cC,2019/3/27 15:22,8400,coingecko,19235.324,,30%,25,395.2463836,,,,,,,,,,,,,,
1673,0xd8Bd70DAF91Ddb37eBea0514852ffD0190a409A7,2019/3/27 15:55,672,iotask,22495.27983,,30%,25,462.2317773,,,,,,,,,,,,,,
1674,0x9697F6a834cb6345C7454a32c491a8b4738577c0,2019/3/27 20:05,672,iotexteam,23789,,30%,24,469.2624658,,,,,,,,,,,,,,
1675,0x6443d121AB202C875E549eC9aD4eC0b7eb39B03B,2019/3/27 22:01,0,laomao,1200000,,20%,24,15780.82192,,,,,,,,,,,,,,
1676,0xbd32380d392b3641caC0710E1D44EF3d0873b1E9,2019/3/27 22:02,168,laomao,8400000,,20%,24,110465.7534,,,,,,,,,,,,,,
1677,0xbd32380d392b3641caC0710E1D44EF3d0873b1E9,2019/3/27 22:04,336,laomao,7200000,,20%,24,94684.93151,,,,,,,,,,,,,,
1678,0xbd32380d392b3641caC0710E1D44EF3d0873b1E9,2019/3/27 22:08,672,laomao,7200000,,30%,24,142027.3973,,,,,,,,,,,,,,
1679,0xAf2e156a675F08E507c4085b6292C80DC506A415,2019/3/27 22:12,672,cobo,5000,,30%,24,98.63013699,,,,,,,,,,,,,,
1680,0xAf2e156a675F08E507c4085b6292C80DC506A415,2019/3/27 22:16,672,iotask,2500,,30%,24,49.31506849,,,,,,,,,,,,,,
1681,0xAf2e156a675F08E507c4085b6292C80DC506A415,2019/3/27 22:19,672,draperdragon,2500,,30%,24,49.31506849,,,,,,,,,,,,,,
1682,0xddc1050815515ccaf115F63538DC22906BE08E1F,2019/3/27 22:22,672,iotexlab,78413,,30%,24,1546.776986,,,,,,,,,,,,,,
1683,0xAf2e156a675F08E507c4085b6292C80DC506A415,2019/3/27 22:22,672,droute,2500,,30%,24,49.31506849,,,,,,,,,,,,,,
1684,0xAf2e156a675F08E507c4085b6292C80DC506A415,2019/3/27 22:29,672,iotexunion,2500,,30%,24,49.31506849,,,,,,,,,,,,,,
1685,0xAf2e156a675F08E507c4085b6292C80DC506A415,2019/3/27 22:35,672,raketat8,2500,,30%,24,49.31506849,,,,,,,,,,,,,,
1686,0xAf2e156a675F08E507c4085b6292C80DC506A415,2019/3/27 22:36,672,iotexgeeks,1500,,30%,24,29.5890411,,,,,,,,,,,,,,
1687,0xAf2e156a675F08E507c4085b6292C80DC506A415,2019/3/27 22:42,672,zhcapital,1500,,30%,24,29.5890411,,,,,,,,,,,,,,
1688,0xAf2e156a675F08E507c4085b6292C80DC506A415,2019/3/27 22:46,672,metanyx,1676.4,,30%,24,33.06871233,,,,,,,,,,,,,,
1689,0xd32AfcbD0bB89E91E05D9086BCE8f350A0f4e77c,2019/3/28 4:24,336,iotexgeeks,98000,,20%,24,1288.767123,,,,,,,,,,,,,,
1690,0x081f24782f5F4a3153A374f9EEAC6De472f270CA,2019/3/28 8:18,1680,droute,10000,,30%,24,197.260274,,,,,,,,,,,,,,
1691,0x89924e6Fa51DE8Fd01C045eE5551B98942439e98,2019/3/28 10:59,840,droute,16989.207,,30%,24,335.1295627,,,,,,,,,,,,,,
1692,0x5BCB0Ef54F31e6728e6F14B9094EF50b95FcEFF7,2019/3/28 12:10,8400,longz,50892,,30%,24,1003.896986,,,,,,,,,,,,,,
1693,0x3ae40743947a378F28D5AA68bF138492D55440De,2019/3/28 22:42,168,royalland,5000,,20%,23,63.01369863,,,,,,,,,,,,,,
1694,0x89924e6Fa51DE8Fd01C045eE5551B98942439e98,2019/3/29 1:06,840,metanyx,13000,,30%,23,245.7534247,,,,,,,,,,,,,,
1695,0x89924e6Fa51DE8Fd01C045eE5551B98942439e98,2019/3/29 1:09,840,metanyx,14704.882,,30%,23,277.9827008,,,,,,,,,,,,,,
1696,0x89924e6Fa51DE8Fd01C045eE5551B98942439e98,2019/3/29 1:50,840,metanyx,11000,,30%,23,207.9452055,,,,,,,,,,,,,,
1697,0x89924e6Fa51DE8Fd01C045eE5551B98942439e98,2019/3/29 1:52,840,metanyx,11845.746,,30%,23,223.9332805,,,,,,,,,,,,,,
1698,0xA836569dEF9051bDF0766Ca901559a3E2375F792,2019/3/29 4:59,0,iosg,2000000,,20%,23,25205.47945,,,,,,,,,,,,,,
1699,0x9Dd5113620933c2782D1c580E1cDF706c456e3B2,2019/3/29 8:41,672,raketat8,1115,,30%,23,21.07808219,,,,,,,,,,,,,,
1700,0x246eDE5D569546BC8987c41449418e9e0AF14516,2019/3/29 13:25,2352,coingecko,27000,,30%,23,510.4109589,,,,,,,,,,,,,,
1701,0x3DA7bCAa038E2FA4f18571D8F16C991FB7E6696C,2019/3/29 15:37,1344,droute,2000,,30%,23,37.80821918,,,,,,,,,,,,,,
1702,0x3DA7bCAa038E2FA4f18571D8F16C991FB7E6696C,2019/3/29 15:41,672,iotexlab,1000,,30%,23,18.90410959,,,,,,,,,,,,,,
1703,0x3DA7bCAa038E2FA4f18571D8F16C991FB7E6696C,2019/3/29 15:47,1344,royalland,2000,,30%,23,37.80821918,,,,,,,,,,,,,,
1704,0x3DA7bCAa038E2FA4f18571D8F16C991FB7E6696C,2019/3/29 15:51,1344,yvalidator,750,,30%,23,14.17808219,,,,,,,,,,,,,,
1705,0x3DA7bCAa038E2FA4f18571D8F16C991FB7E6696C,2019/3/29 15:57,2016,droute,339,,30%,23,6.408493151,,,,,,,,,,,,,,
1706,0xA4765fb6B7423Ee6B308ce5Cf3F8B73B69DC95d9,2019/3/29 17:27,336,cpc,400000,,20%,23,5041.09589,,,,,,,,,,,,,,
1708,0x1792A0c61927E6FB130a69534175BDCd52E804a2,2019/3/29 21:17,504,droute,300000,,20%,22,3616.438356,,,,,,,,,,,,,,
1709,0x7284b6A4233B8B05910F2CbF7dBf6715325F6fCb,2019/3/29 21:17,1512,iotexlab,14864.13281,,30%,22,268.7761001,,,,,,,,,,,,,,
1710,0x1792A0c61927E6FB130a69534175BDCd52E804a2,2019/3/29 21:41,504,iosg,1000000,,20%,22,12054.79452,,,,,,,,,,,,,,
1711,0x1792A0c61927E6FB130a69534175BDCd52E804a2,2019/3/29 21:44,504,whales,1000000,,20%,22,12054.79452,,,,,,,,,,,,,,
1712,0x1792A0c61927E6FB130a69534175BDCd52E804a2,2019/3/29 21:58,336,droute,1240000,,20%,22,14947.94521,,,,,,,,,,,,,,
1713,0x1792A0c61927E6FB130a69534175BDCd52E804a2,2019/3/29 21:59,504,cobo,1240000,,20%,22,14947.94521,,,,,,,,,,,,,,
1714,0x504d3f3a98f136676452b7516157A79093147b98,2019/3/30 0:41,672,droute,3943.9222,,30%,22,71.31475759,,,,,,,,,,,,,,
1715,0xF5cF5fAB51a2A1e3df725ac8C0Cd1A77765522e3,2019/3/30 2:36,8232,iotexteam,5000,,30%,22,90.4109589,,,,,,,,,,,,,,
1716,0xF5cF5fAB51a2A1e3df725ac8C0Cd1A77765522e3,2019/3/30 2:36,8232,royalland,5000,,30%,22,90.4109589,,,,,,,,,,,,,,
1717,0x6C5390fe410Df29D4dB44D3bf25261F9f46c2a72,2019/3/30 4:13,8400,cobo,10059,,30%,22,181.8887671,,,,,,,,,,,,,,
1718,0x5f90e3b398C42A4D9DDb1937D8358c79fd04de8c,2019/3/30 7:10,336,iotexcore,50000,,20%,22,602.739726,,,,,,,,,,,,,,
1719,0x5f90e3b398C42A4D9DDb1937D8358c79fd04de8c,2019/3/30 7:28,336,iotexlab,50000,,20%,22,602.739726,,,,,,,,,,,,,,
1720,0x5f90e3b398C42A4D9DDb1937D8358c79fd04de8c,2019/3/30 7:38,336,iotexteam,35799.1868,,20%,22,431.5518409,,,,,,,,,,,,,,
1721,0xB7E999c213B595C5532167c0D94CC192aa3a8BB5,2019/3/30 10:24,0,iotexicu,2000000,,20%,22,24109.58904,,,,,,,,,,,,,,
1722,0x94B35D942ADaBb3c493C58227f5e36e074fDCe29,2019/3/30 11:56,672,droute,3286500.766,,30%,22,59427.13714,,,,,,,,,,,,,,
1723,0x20c09EB52B7F96cE8fc2D8515ce827E73640e593,2019/3/30 18:23,672,raketat8,1081.6,,30%,22,19.55769863,,,,,,,,,,,,,,
1724,0xD838AAF851Fe2FDA5644b8546dCC5742f81B2F75,2019/3/30 23:28,1680,droute,10000,,30%,21,172.6027397,,,,,,,,,,,,,,
1725,0xD838AAF851Fe2FDA5644b8546dCC5742f81B2F75,2019/3/30 23:31,1680,droute,45000,,30%,21,776.7123288,,,,,,,,,,,,,,
1726,0xD838AAF851Fe2FDA5644b8546dCC5742f81B2F75,2019/3/30 23:36,1680,iotexlab,63100,,30%,21,1089.123288,,,,,,,,,,,,,,
1727,0xAFdfF5466Db276b274BAE48336D1B6f70F644065,2019/3/31 0:43,336,droute,500,,20%,21,5.753424658,,,,,,,,,,,,,,
1728,0xAFdfF5466Db276b274BAE48336D1B6f70F644065,2019/3/31 0:56,168,droute,50000,,20%,21,575.3424658,,,,,,,,,,,,,,
1729,0xAFdfF5466Db276b274BAE48336D1B6f70F644065,2019/3/31 1:04,336,iotexlab,55879.97898,,20%,21,643.0024979,,,,,,,,,,,,,,
1730,0x6203af57E9dC6B8B0Ac87fd07D3E3D8f6967C615,2019/3/31 1:26,8400,cobo,86648.584,,30%,21,1495.578299,,,,,,,,,,,,,,
1731,0xD1057878AAF096d81d05E71dD2Da79E2070495b2,2019/3/31 5:04,2520,royalland,21509.546,,30%,21,371.260657,,,,,,,,,,,,,,
1732,0x91bA79c4FaaF95d0D682949315858A50238a194E,2019/3/31 8:53,8400,raketat8,8047.4,,30%,21,138.9003288,,,,,,,,,,,,,,
1733,0x6C81F423B9165b1b1D75B5719738fab022c59Bc6,2019/3/31 10:58,672,droute,2200,,30%,21,37.97260274,,,,,,,,,,,,,,
1734,0x227B376DB2DC1885707C31934c6401Fc5926c118,2019/3/31 11:58,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1735,0x69eA1138Dc17E684F1b3755858F8dA37838a35DB,2019/3/31 13:13,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1736,0xc47792B72079F93ec9f3fB2058961a3F2AE61C39,2019/3/31 13:16,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1737,0x8cc130F09c75Bc6E53F323Fd9e4988c392100335,2019/3/31 13:20,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1738,0x46e941b366165B9424cDAc601C05203734bFBa45,2019/3/31 13:22,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1739,0xCEA4f6958186CF3e76b2850958Aa13130E9e12B7,2019/3/31 13:24,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1740,0x7681842F71Bd6895020b6D013093b800087d11ba,2019/3/31 13:24,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1741,0xA6adf57aAA11c18C6Bf0E0D7687131bdAAeE09F4,2019/3/31 13:26,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1742,0x0D616C28495cf13957646FCcd4176485869A7B9E,2019/3/31 13:27,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1743,0xAe1E8ffBc59552d869Ca4f5593a765Dd399444e7,2019/3/31 13:27,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1744,0xD65FB6Ae13Fe59F2c6ce660026d21EB2B45F1Cd8,2019/3/31 13:28,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1745,0xb8C978A716B46D80FEf810c9f8f6eb0dDB94C3e8,2019/3/31 13:31,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1746,0x2dd0FC54527121bE825CE11C927cE7B9262b1075,2019/3/31 13:32,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1747,0x14CF6318B10D07A95C32D4A65f5F3Fc3bC246dFf,2019/3/31 13:33,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1748,0x9F9D13cf2Af328F8680014B2B709498217e43a67,2019/3/31 13:37,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1749,0xFb88F3D086B42fb3F47ba5f230a05Bd3Da1Aaa05,2019/3/31 13:37,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1750,0xb6d3A3810A778957421274319910b66F7722dc13,2019/3/31 13:38,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1751,0xd39cf6994C29fd7eA5538e69205C8A8E51DD88F4,2019/3/31 13:38,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1752,0x41a69A41bc4f29fC4FdAc7d3308C47E9B8D0f8ec,2019/3/31 13:39,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1753,0x4B592C40a11bd6f05eC01b05F8386F851EAc5709,2019/3/31 13:43,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1754,0x31e1831f25AA0744214d8C93ab7e1b69508c8A67,2019/3/31 13:43,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1755,0xEDDE9fd12a0f36684b15b594C5084504c2Bd033A,2019/3/31 13:43,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1756,0x3d786708d5660F754ca8031cB03573B5afD7525E,2019/3/31 13:43,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1757,0x812774Ed7D1c239F45e8daC670D2f48B58Fc0b05,2019/3/31 13:46,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1758,0xab8dd1C6375c7c155A4D236887947f4e29093E77,2019/3/31 13:46,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1759,0xBA075e92Fe62105420dfeC077A3C7481fE617E23,2019/3/31 13:46,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1760,0xEB50042415FCf8D861dC04F5945BEA916c145238,2019/3/31 13:46,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1761,0x5a03d338d72E5aD8eAB33C3a5AfE6FA5eb471AE6,2019/3/31 13:47,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1762,0xd598dCAfB22e52a00E59A1E0D406F7F57a931116,2019/3/31 13:47,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1763,0x7Adcb6b6215817A965c25DCc67AA0f4fA9d7f064,2019/3/31 13:48,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1764,0x4c9D1F53e4233160A1a34F3d8D0efe17fE5e66FC,2019/3/31 13:48,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1765,0x415Aa37BeCDfb4d81C381770cf9ADDA9FCfa4651,2019/3/31 13:49,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1766,0xE6adC58E4e4C767e30e6a7dE726f6326B3922f25,2019/3/31 13:53,8400,cobo,96247.254,,30%,21,1661.253973,,,,,,,,,,,,,,
1767,0x234d5518F91A47a50C0785846128A9bb7D8306e7,2019/3/31 14:03,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1768,0xa38F89C8865d884687484813C5fc21A2A31382e7,2019/3/31 16:06,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1769,0xDC810DF049FdDd346c4d0CFDb61FF4cAb7179e49,2019/3/31 16:08,672,droute,200000,,30%,21,3452.054795,,,,,,,,,,,,,,
1770,0x43e613F34c47Ac1Fe699E933b6a876ba67121245,2019/3/31 16:22,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1771,0x63663cD3b6894a9021FFB01906338A041CbCa9d5,2019/3/31 16:26,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1772,0x89f96bA42C02C8c5BfC9C051e29E7BDf62b5A4f0,2019/3/31 16:30,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1773,0x720744cb6bB7890344f1ADf23b99a756362FA309,2019/3/31 16:32,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1774,0xdD565Bb069Ada16939EC8129e8B646F4A22c1967,2019/3/31 16:34,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
1775,0x953e8997BC74cD5D1feFb9e7d213395EdAF7740E,2019/3/31 16:36,672,raketat8,1001,,30%,21,17.27753425,,,,,,,,,,,,,,
